TYPEG;VARIANCE;NB_OBJ;NB_SRC;NB_FL;NB_FU;NBF;TRUST;SF;OF;TRUTH;INTERVAL:30-34/35-39/40-44/45-49/50-54/55-59/60-64/65-69/70-74/75-79/;PRP_55-55_AGENDAG_10_distrib
cpr;100;10;10;2;2;20;61;1,2,4,7,8,10,12,15,17,19-1,2,4,6,8,11,12,14,17,19-0,2,5,6,9,11,12,15,16,19-1,2,5,7,9,10,12,14,17,18-0,3,5,7,8,10,12,15,17,19-1,3,5,6,9,10,13,14,17,18-1,2,4,6,8,11,12,15,17,19-0,2,4,6,8,11,13,14,17,18-1,2,4,6,8,10,12,15,16,19-0,3,5,6,9,11,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-10-12-14-17-19;;470/prop4371
cpr;100;10;10;2;2;20;63;1,2,4,7,8,10,12,15,17,18-0,3,4,7,8,10,12,14,17,19-1,3,5,7,8,10,13,15,16,19-1,2,4,6,9,10,13,14,16,19-1,3,4,6,8,10,13,15,17,19-1,2,5,7,8,10,12,14,17,19-1,2,4,6,8,11,13,14,16,18-1,2,5,7,9,11,13,14,16,19-0,2,4,6,8,10,12,14,17,18-1,2,4,7,8,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-10-12-15-17-18;;470/prop4372
cpr;100;10;10;2;2;20;61;1,3,4,6,8,11,12,15,17,18-1,3,5,6,8,10,12,14,16,18-0,3,5,7,8,10,13,14,16,19-0,2,4,6,9,11,12,14,17,18-0,3,4,7,8,10,12,14,16,18-0,3,5,6,9,11,12,14,17,18-0,3,4,7,8,10,13,14,17,18-0,3,5,6,8,10,12,15,16,19-1,3,4,6,9,11,12,15,16,19-1,3,4,7,8,10,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-8-10-12-15-17-18;;470/prop4373
cpr;100;10;10;2;2;20;62;0,3,5,6,8,11,12,15,16,18-1,3,4,6,8,11,13,15,16,18-0,3,4,7,8,10,13,15,16,19-0,2,5,7,8,11,12,14,16,19-1,3,5,7,9,10,13,15,17,18-1,3,5,7,8,11,12,15,16,18-1,2,5,7,8,11,12,14,16,18-1,3,5,7,9,10,12,15,17,18-1,3,5,7,9,11,12,15,17,18-1,2,5,6,9,11,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-11-12-15-16-18;;470/prop4375
cpr;100;10;10;2;2;20;63;0,3,5,6,8,10,13,15,16,19-0,3,5,7,8,11,12,15,16,19-1,2,4,6,8,10,13,15,17,18-0,3,5,7,8,10,12,15,16,19-1,3,4,6,8,11,12,15,16,19-0,3,5,6,8,10,13,15,16,19-1,2,4,7,9,10,13,15,17,19-1,3,4,7,9,10,13,15,17,18-0,2,4,7,8,10,13,15,17,18-0,3,4,7,9,10,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-10-13-15-17-19;;470/prop4378
cpr;100;10;10;2;2;20;60;1,3,4,6,9,10,13,14,16,18-0,3,5,6,8,11,13,15,17,19-0,2,5,6,9,10,12,14,16,18-1,3,4,6,9,11,13,14,17,18-0,3,5,7,9,11,13,14,16,18-1,3,5,6,8,11,12,15,16,18-1,3,5,6,8,10,12,15,16,18-1,3,4,6,9,11,13,14,17,18-1,2,4,6,8,10,13,14,16,18-1,3,5,6,9,10,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-9-11-13-15-17-18;;470/prop4379
cpr;100;10;10;2;2;20;62;0,2,5,7,8,11,12,15,16,18-0,2,4,6,8,11,12,14,17,19-1,2,4,6,8,11,12,14,16,19-1,3,5,6,8,10,12,15,16,18-1,3,5,6,9,11,12,14,17,18-1,3,5,7,8,11,12,14,17,19-1,3,4,6,9,10,12,14,16,18-0,3,4,7,8,10,12,14,16,18-0,3,4,7,8,11,12,14,17,18-1,2,4,6,8,10,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-10-12-14-16-18;;470/prop4382
cpr;100;10;10;2;2;20;60;0,3,5,6,8,11,12,15,16,19-1,2,4,6,9,11,13,14,17,18-1,3,4,6,9,10,13,14,16,19-1,3,4,6,9,10,13,15,17,19-0,3,4,7,9,11,13,14,16,18-0,3,5,7,9,10,13,14,16,19-1,3,4,6,9,11,13,15,17,18-0,3,5,6,9,11,12,15,16,18-1,3,5,6,8,11,13,15,16,18-1,3,5,6,9,10,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-9-10-13-15-17-19;;470/prop4384
cpr;100;10;10;2;2;20;61;0,2,5,7,8,11,12,14,16,19-0,2,4,7,8,10,12,14,16,19-0,2,5,7,9,10,13,14,17,18-0,3,4,6,8,11,12,14,16,19-1,2,5,7,8,11,12,14,17,19-0,3,4,6,9,10,12,14,17,19-1,3,4,7,8,11,13,15,16,18-0,3,5,7,8,10,12,14,16,18-1,3,4,6,8,10,12,15,16,19-0,2,5,7,8,11,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-8-10-12-14-16-19;;470/prop4385
cpr;100;10;10;2;2;20;61;1,2,5,7,9,10,12,15,17,18-0,3,4,7,8,11,12,15,17,19-1,3,5,7,8,11,13,14,17,18-1,3,4,6,8,11,13,14,16,18-0,3,4,7,8,10,12,15,16,18-0,3,5,7,8,10,12,14,16,18-1,3,4,7,8,11,12,14,17,19-1,3,4,7,9,10,13,14,17,19-1,3,4,7,8,10,13,14,17,18-1,3,5,6,9,10,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-8-10-12-15-17-18;;470/prop4387
cpr;100;10;10;2;2;20;62;1,3,5,7,9,10,13,15,16,18-1,3,5,6,8,11,13,15,16,18-1,3,5,6,8,11,12,15,17,19-0,2,5,6,8,10,13,15,17,19-1,3,4,7,9,11,12,14,16,18-0,3,5,6,8,10,12,14,17,18-0,3,5,6,8,10,13,14,16,18-0,3,5,7,9,11,13,14,17,18-0,2,5,7,8,10,13,15,17,19-1,2,4,6,8,10,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-8-10-13-15-16-18;;470/prop4388
cpr;100;10;10;2;2;20;63;1,3,4,6,9,11,13,15,16,18-1,2,4,6,9,11,12,15,17,18-1,2,5,6,9,11,13,15,16,18-1,2,5,6,8,11,12,15,17,18-0,2,5,7,8,11,13,15,16,19-0,2,5,7,8,11,13,15,16,19-1,3,4,6,8,10,13,15,16,19-1,3,5,6,8,10,13,14,16,19-0,3,5,6,8,11,13,14,16,18-1,3,5,7,8,10,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-8-11-13-15-16-19;;470/prop4389
cpr;100;10;10;2;2;20;64;0,2,4,7,8,10,12,14,17,19-1,2,4,7,8,10,13,14,17,19-1,3,5,7,9,11,13,15,16,18-1,2,5,6,8,11,13,15,17,19-1,2,4,7,8,10,12,14,17,18-1,3,5,7,8,10,13,15,17,18-1,3,4,6,8,11,13,15,16,19-1,3,5,6,8,11,12,15,17,19-1,3,5,7,9,11,12,15,17,19-1,2,4,6,9,11,12,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-8-11-12-15-17-19;;470/prop4390
cpr;100;10;10;2;2;20;61;0,2,4,6,8,10,12,14,16,18-1,2,5,6,8,11,12,14,17,18-0,2,5,7,9,11,12,15,16,18-1,3,4,7,9,11,12,14,17,18-0,2,4,7,9,10,12,15,16,18-1,2,5,6,8,11,12,15,16,19-0,3,4,6,8,10,12,14,16,19-1,2,4,6,8,11,13,15,16,19-0,2,4,6,9,10,12,15,17,18-0,2,4,6,8,11,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-9-11-12-15-16-18;;470/prop4391
cpr;100;10;10;2;2;20;61;0,3,4,6,9,11,12,15,17,19-1,2,4,7,9,10,12,15,16,18-0,3,4,7,9,10,12,14,16,18-1,2,5,6,9,11,13,15,17,18-1,2,5,6,8,10,13,14,17,18-1,3,5,6,9,10,13,15,17,18-0,3,5,6,9,10,13,14,17,18-0,2,5,7,9,10,12,14,16,18-1,3,4,7,9,10,13,15,16,18-1,3,4,7,9,10,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-7-9-10-13-15-16-18;;470/prop4395
cpr;100;10;10;2;2;20;64;0,2,4,7,9,11,12,15,16,19-0,3,5,6,8,10,12,15,17,18-1,2,5,7,9,10,13,15,16,19-0,3,4,7,9,11,13,14,17,19-0,2,5,6,9,11,12,15,16,19-1,3,5,7,9,10,13,15,16,18-0,2,4,6,9,11,13,14,17,19-0,3,5,6,9,11,13,15,16,19-1,2,5,7,9,10,13,15,16,18-0,3,4,6,9,11,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-9-11-12-15-16-19;;470/prop4397
cpr;100;10;10;2;2;20;60;0,2,4,6,8,11,12,15,16,18-1,3,5,6,9,10,12,15,17,18-0,2,4,6,9,10,13,15,16,19-0,3,5,6,8,10,13,15,17,19-0,3,5,6,9,11,12,15,16,19-0,3,5,6,9,11,13,15,17,18-0,2,5,7,9,11,13,15,17,18-1,2,5,6,8,10,13,15,16,19-1,3,5,7,8,10,13,14,17,18-1,2,4,6,9,10,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-8-11-13-15-17-19;;470/prop4400
cpr;100;10;10;2;2;20;62;1,2,4,6,9,11,13,15,17,19-0,3,5,7,8,11,13,14,17,18-1,2,4,6,8,11,12,15,17,19-0,2,5,6,9,10,13,15,16,19-1,2,4,6,8,10,12,15,16,19-0,2,4,6,8,11,13,14,16,18-1,2,4,6,9,11,12,15,16,19-1,2,4,6,8,10,13,14,16,19-0,2,5,6,9,10,12,15,16,18-1,3,4,7,8,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-9-11-12-15-16-19;;470/prop4404
cpr;100;10;10;2;2;20;63;0,3,5,6,8,10,12,14,17,19-0,3,4,7,9,11,12,15,16,19-0,2,5,7,8,10,12,14,17,18-1,3,5,6,9,10,12,14,17,18-1,2,5,7,9,11,12,14,16,19-1,3,5,6,9,11,12,14,17,18-0,2,5,7,9,10,13,14,16,19-0,3,4,7,8,10,12,15,16,19-1,2,5,7,9,10,13,15,16,18-0,3,5,6,9,10,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-9-10-12-14-16-19;;470/prop4409
cpr;100;10;10;2;2;20;60;1,2,4,7,9,11,12,15,16,18-1,3,4,6,9,11,12,15,17,19-0,3,5,6,8,11,12,14,16,18-0,3,5,7,8,11,13,15,16,18-1,3,4,7,9,11,12,15,16,19-0,2,5,7,9,11,12,15,16,18-0,3,5,7,8,11,13,14,16,19-1,2,5,6,9,11,12,15,16,18-0,3,5,6,8,11,13,15,16,19-0,2,4,6,9,10,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-11-12-15-16-19;;470/prop4412
cpr;100;10;10;2;2;20;60;1,3,4,7,9,10,13,14,17,19-0,2,4,7,8,11,12,15,17,18-1,3,4,6,8,11,12,14,17,19-1,3,5,6,9,11,12,15,16,19-1,3,4,7,8,10,13,15,17,18-0,2,4,6,8,11,12,15,17,18-1,3,4,7,9,10,12,14,17,19-1,2,4,7,9,10,13,15,17,19-0,2,5,6,8,10,12,15,17,18-1,2,4,7,8,10,12,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-9-10-12-14-17-19;;470/prop4413
cpr;100;10;10;2;2;20;62;0,3,4,7,8,11,13,15,17,19-1,3,5,6,9,11,13,15,16,18-1,3,5,7,8,10,13,15,17,19-1,2,4,7,8,10,12,14,17,18-1,3,5,7,8,10,12,15,16,19-0,3,5,7,9,10,12,14,16,18-0,3,5,7,8,10,12,15,17,19-1,2,4,7,9,10,12,15,17,18-1,2,5,7,9,11,13,14,16,18-1,3,5,7,8,10,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-8-10-12-14-17-19;;470/prop4415
cpr;100;10;10;2;2;20;60;1,2,5,7,8,11,13,15,16,18-1,2,5,6,9,10,13,14,17,19-0,2,4,6,8,11,13,14,17,19-1,2,5,7,9,10,12,15,16,18-1,3,5,6,8,11,13,15,16,18-1,2,4,7,9,10,13,15,16,18-0,3,4,7,9,11,13,15,16,18-1,3,4,7,9,11,12,15,16,18-0,2,4,7,9,10,13,14,16,18-0,2,4,7,9,10,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-9-11-13-15-16-19;;470/prop4416
cpr;100;10;10;2;2;20;60;1,2,4,6,9,10,12,15,17,18-1,3,5,6,8,11,13,15,16,18-1,2,5,6,9,11,12,15,16,19-0,3,5,6,8,10,12,15,16,19-0,2,5,7,8,11,13,15,17,19-1,2,5,6,9,10,13,15,17,19-0,2,4,6,8,11,13,15,17,18-0,2,5,6,8,11,12,15,17,19-0,2,5,7,8,11,13,14,16,19-0,2,4,6,8,11,13,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-9-11-13-15-16-18;;470/prop4418
cpr;100;10;10;2;2;20;60;1,3,4,7,8,10,12,14,17,19-1,2,4,7,9,10,12,14,17,19-0,2,5,7,8,11,13,15,16,18-1,2,4,6,9,10,12,15,17,19-0,2,4,7,9,11,12,15,17,19-0,2,5,7,8,11,13,15,16,18-0,2,5,6,9,11,13,14,17,18-0,2,5,6,8,11,13,15,17,19-1,2,5,6,9,11,12,14,17,19-1,3,5,6,9,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-8-11-12-15-17-19;;470/prop4422
cpr;100;10;10;2;2;20;60;1,2,5,7,9,10,13,14,17,19-0,2,5,7,9,11,12,14,17,19-0,2,4,6,8,11,13,14,17,18-1,3,5,6,9,10,13,14,16,18-0,3,5,7,9,10,12,14,16,19-0,2,4,7,9,11,13,14,17,19-1,2,5,7,9,11,13,15,16,19-0,3,4,6,8,11,13,15,16,19-1,3,5,6,9,11,13,14,16,18-1,3,5,7,8,10,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-9-11-13-14-16-19;;470/prop4423
cpr;100;10;10;2;2;20;62;0,2,5,6,9,11,13,14,17,19-0,2,4,6,9,10,12,15,16,19-1,3,4,6,9,10,13,15,17,18-0,2,4,6,9,10,12,15,16,19-0,2,4,7,8,10,12,14,17,19-0,2,5,6,9,11,13,15,16,18-0,2,5,6,9,10,13,14,17,19-0,2,4,6,8,10,12,15,16,19-1,3,4,6,8,10,13,14,16,19-0,3,4,6,8,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-9-10-12-14-16-19;;470/prop4425
cpr;100;10;10;2;2;20;61;1,2,4,7,8,10,12,14,16,18-0,2,4,6,8,10,13,14,17,18-1,2,4,6,8,10,12,14,16,18-1,2,5,6,9,11,12,15,16,19-1,2,5,6,8,10,12,14,16,19-0,2,4,6,8,11,13,14,16,18-0,2,4,6,8,10,12,15,17,19-1,2,5,6,9,11,13,15,16,19-0,2,4,7,9,10,12,14,17,18-0,2,4,7,9,11,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-9-10-12-14-16-18;;470/prop4433
cpr;100;10;10;2;2;20;60;0,2,5,6,9,10,13,14,16,19-1,2,4,6,9,11,13,14,16,19-1,2,5,7,8,10,13,15,16,18-0,3,4,7,9,11,13,15,16,18-1,2,5,7,8,10,12,15,16,19-0,2,4,7,9,10,12,15,16,19-1,3,4,7,8,11,12,15,16,19-1,3,5,6,8,10,12,15,16,18-0,3,5,7,8,10,12,14,17,19-1,3,5,7,8,10,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-8-10-13-15-16-18;;470/prop4437
cpr;100;10;10;2;2;20;63;1,3,5,7,8,10,12,15,17,19-0,2,5,7,8,10,12,15,17,19-0,2,4,6,8,11,13,15,17,18-0,2,5,7,8,10,12,15,17,18-1,2,5,6,9,11,13,15,17,18-0,3,4,7,8,10,12,15,17,18-0,2,4,6,8,11,13,15,17,19-1,3,4,6,8,11,13,14,17,19-1,3,4,6,8,10,12,15,16,19-1,3,5,7,8,10,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-10-12-15-17-19;;470/prop4439
cpr;100;10;10;2;2;20;60;0,3,5,7,8,10,13,15,17,18-1,3,4,6,9,10,12,15,16,18-1,3,4,7,9,11,13,15,16,19-1,3,5,6,9,11,12,14,16,18-1,3,4,7,9,10,12,14,16,19-1,2,5,6,9,11,12,14,17,19-0,2,5,6,8,10,12,15,17,18-1,3,4,6,9,10,12,14,16,18-0,3,4,7,9,10,12,14,17,18-0,3,5,6,8,11,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-9-10-12-14-16-19;;470/prop4447
cpr;100;10;10;2;2;20;60;1,3,5,6,8,11,13,14,17,18-0,3,4,6,8,10,13,14,16,19-0,2,4,6,8,11,13,15,16,18-1,3,4,7,8,10,13,14,16,19-1,2,5,6,9,11,13,14,16,19-1,2,4,7,8,10,13,15,17,19-0,3,5,6,8,11,13,15,16,18-0,3,4,7,8,11,12,15,17,19-1,2,4,6,9,11,12,14,17,19-0,2,4,7,8,11,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-11-13-14-16-19;;470/prop4448
cpr;100;10;10;2;2;20;62;1,2,4,7,8,11,13,15,16,18-0,2,5,6,9,10,12,14,16,19-1,2,5,7,8,11,13,14,16,19-0,3,5,7,8,10,13,14,16,18-0,3,5,7,8,10,12,14,17,18-0,3,4,7,8,10,13,15,17,18-0,3,5,7,8,10,12,14,17,18-0,3,5,6,8,10,13,14,16,18-0,2,4,7,9,11,12,15,17,19-0,3,5,6,9,10,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-7-8-10-13-14-17-19;;470/prop4460
cpr;100;10;10;2;2;20;61;0,3,5,7,9,11,12,14,16,19-1,2,4,6,9,11,13,15,17,18-0,2,4,7,9,10,12,14,17,18-0,3,4,7,9,11,12,15,16,18-1,3,4,7,9,11,12,14,16,19-0,2,4,6,9,11,13,14,17,18-0,2,4,7,9,11,13,14,16,18-1,3,4,7,8,10,12,15,16,19-0,2,5,6,9,10,13,15,17,18-1,3,5,7,8,11,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-9-11-12-15-16-18;;470/prop4462
cpr;100;10;10;2;2;20;63;1,2,5,6,9,11,12,14,16,19-1,3,5,6,9,10,13,14,17,18-0,3,4,6,8,10,12,14,16,19-1,2,5,6,9,11,12,15,16,18-1,3,5,6,8,10,12,14,16,18-1,3,5,6,9,10,13,15,17,18-0,2,5,7,8,11,12,15,17,19-0,2,5,6,9,11,13,14,17,19-1,3,5,6,8,11,13,14,17,18-1,3,5,7,8,10,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-9-11-13-14-17-18;;470/prop4463
cpr;100;10;10;2;2;20;63;1,2,5,7,9,11,13,14,16,18-1,2,5,6,8,11,13,14,16,18-1,2,5,6,8,10,12,14,17,18-1,3,5,7,9,10,12,15,17,18-1,2,5,7,9,10,12,15,17,18-0,3,4,6,9,10,12,14,17,19-0,3,5,6,9,11,13,14,16,19-0,2,5,7,9,11,12,14,17,19-1,2,4,6,9,10,12,14,17,18-1,2,5,7,9,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-7-9-11-12-15-17-18;;470/prop4466
cpr;100;10;10;2;2;20;61;0,2,4,6,8,11,12,15,17,18-0,3,5,6,9,10,12,14,17,18-0,2,5,6,9,10,12,14,17,18-1,3,5,7,9,11,13,14,17,19-1,2,5,6,8,10,12,14,16,19-0,3,5,6,8,11,13,15,17,19-1,3,5,7,8,11,13,15,17,18-0,3,5,6,9,10,12,15,16,19-1,3,5,7,8,10,13,15,17,18-0,2,5,6,8,10,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-11-13-15-17-19;;470/prop4467
cpr;100;10;10;2;2;20;60;0,3,5,7,8,11,12,15,17,19-1,2,5,6,9,11,12,14,16,19-1,3,5,6,8,10,13,15,16,18-1,3,4,7,8,10,12,14,16,19-1,3,4,7,8,10,13,14,16,19-1,2,4,7,8,11,13,15,17,19-0,3,5,7,9,10,13,15,17,18-1,3,5,6,9,10,13,15,16,18-0,2,5,7,9,11,13,14,17,19-0,3,4,7,9,11,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-9-10-13-15-17-19;;470/prop4469
cpr;100;10;10;2;2;20;63;1,3,4,6,8,10,12,14,16,18-0,3,5,6,8,11,12,14,16,19-0,2,5,7,8,10,12,15,16,19-1,3,5,6,8,10,13,14,16,18-0,2,4,7,8,10,12,14,17,19-1,2,5,6,8,10,12,14,17,18-0,3,4,6,8,11,12,14,17,18-1,2,4,7,9,10,13,15,17,19-1,3,4,6,9,10,12,14,17,18-1,3,5,6,8,11,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-10-12-14-17-18;;470/prop4471
cpr;100;10;10;2;2;20;63;1,2,4,6,9,11,13,15,16,18-1,3,4,7,8,11,13,15,16,18-1,2,5,6,9,10,12,14,17,19-0,3,4,6,9,10,12,14,16,18-1,2,4,6,8,11,12,14,16,19-0,2,5,7,8,11,13,15,16,19-0,2,4,7,8,11,12,14,16,18-0,3,4,6,9,10,12,14,16,18-0,2,4,7,8,11,12,14,16,18-0,2,5,6,9,10,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-10-12-14-16-18;;470/prop4473
cpr;100;10;10;2;2;20;62;1,2,5,7,8,11,12,14,16,19-0,3,5,7,9,10,13,14,16,19-0,2,4,6,8,11,12,15,17,19-0,3,5,6,8,10,12,15,16,19-0,3,4,6,9,11,13,15,16,19-1,3,5,7,9,10,13,14,16,19-0,2,4,6,8,10,13,14,16,18-0,3,5,7,8,11,13,14,16,19-1,3,5,6,9,11,12,15,16,19-0,3,5,6,9,11,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-9-11-12-14-16-19;;470/prop4477
cpr;100;10;10;2;2;20;63;1,3,4,7,8,11,12,15,17,19-0,2,4,7,8,10,13,14,16,18-0,2,5,7,8,11,13,15,17,18-1,3,4,7,8,10,12,14,17,19-0,2,5,7,8,10,13,14,17,18-1,3,5,7,8,11,12,15,17,19-1,3,4,6,8,11,13,14,16,18-1,2,4,7,8,11,12,14,16,18-1,2,4,6,8,11,12,15,16,19-0,2,4,7,8,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-12-14-16-18;;470/prop4484
cpr;100;10;10;2;2;20;62;0,2,4,7,8,10,12,14,17,18-1,2,5,6,9,10,12,15,16,19-0,3,4,7,8,10,12,14,16,19-1,2,4,7,9,10,13,15,16,18-0,3,5,7,8,10,12,14,16,19-0,3,5,6,8,11,12,14,17,18-0,2,5,6,8,10,12,14,17,19-0,2,5,6,9,10,12,14,17,19-0,2,4,6,8,10,12,14,16,19-0,3,4,7,9,11,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-10-12-14-17-18;;470/prop4485
cpr;100;10;10;2;2;20;60;1,2,4,7,9,10,12,15,17,18-0,2,4,6,8,11,13,14,17,18-0,2,4,7,8,11,13,14,17,19-0,2,4,7,9,10,13,15,16,19-1,2,4,6,9,11,12,14,17,19-1,2,5,7,9,10,12,15,17,19-0,2,4,7,8,10,12,15,16,18-0,2,4,7,8,10,13,15,16,18-1,2,4,7,9,10,12,15,16,18-1,3,4,7,9,11,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-9-10-13-14-16-18;;470/prop4486
cpr;100;10;10;2;2;20;62;0,2,4,7,9,10,12,14,17,18-0,2,5,6,8,11,12,15,17,19-1,3,4,7,9,10,12,14,16,18-1,2,4,7,9,10,13,15,17,18-0,2,5,7,9,11,13,14,17,18-1,3,5,6,9,10,13,15,17,18-0,2,5,7,9,10,13,14,17,18-1,2,5,6,9,11,12,14,16,19-1,2,5,6,9,10,12,14,17,18-0,2,5,7,9,10,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-7-9-10-12-15-17-19;;470/prop4491
cpr;100;10;10;2;2;20;61;0,3,4,6,8,10,13,15,17,18-1,3,4,6,8,10,13,15,16,18-0,3,4,7,8,10,13,15,16,19-0,2,5,7,8,10,12,14,16,18-1,2,4,6,8,10,13,15,17,18-1,2,5,6,8,10,13,14,16,19-0,3,4,7,8,11,13,14,16,18-1,3,4,6,8,10,12,15,16,18-1,2,5,6,9,10,13,14,16,18-0,2,4,6,8,11,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-10-13-15-17-18;;470/prop4494
cpr;100;10;10;2;2;20;60;0,2,4,7,8,10,13,15,16,19-0,2,5,7,8,11,12,14,16,18-1,2,4,6,8,10,12,14,17,18-1,3,4,6,8,11,12,14,17,18-1,3,4,7,8,10,12,14,17,18-0,2,4,7,8,11,12,15,16,19-1,3,4,7,8,10,13,14,17,19-0,2,5,6,8,10,13,15,17,19-1,2,4,6,8,11,12,14,17,18-1,2,5,6,9,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-8-10-13-14-17-18;;470/prop4496
cpr;100;10;10;2;2;20;61;1,2,5,6,8,10,12,15,17,19-1,3,5,6,9,11,13,14,17,18-1,3,4,6,9,10,12,14,16,19-1,2,5,6,9,10,13,14,17,18-1,3,5,6,9,10,13,15,16,19-1,2,5,7,9,11,13,14,17,18-1,2,4,7,9,10,12,14,17,18-1,3,4,7,8,11,13,14,17,18-1,3,5,6,9,10,12,15,17,19-0,3,4,6,8,11,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-9-10-13-14-16-18;;470/prop4499
