TYPEG;VARIANCE;NB_OBJ;NB_SRC;NB_FL;NB_FU;NBF;TRUST;SF;OF;TRUTH;INTERVAL:30-34/35-39/40-44/45-49/50-54/55-59/60-64/65-69/70-74/75-79/;PRP_55-55_AGENDAG_10_distrib
cpr;100;10;11;2;2;20;47;0,2,5,6,8,11,13,14,16,19-0,2,4,6,8,10,12,14,16,19-0,2,4,6,9,11,13,14,17,19-0,2,5,6,8,11,13,14,17,18-1,2,5,7,8,11,13,15,16,18-1,3,4,6,8,11,12,14,17,18-1,3,5,6,8,11,13,14,17,18-1,2,5,6,9,10,13,14,17,18-1,3,4,6,8,10,12,14,16,18-0,3,5,7,9,11,13,15,16,18-0,2,5,7,9,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-9-11-12-15-16-18;;563/prop1217
cpr;100;10;11;2;2;20;47;0,2,5,6,9,11,13,14,16,18-0,3,5,6,9,11,13,14,16,19-1,2,5,7,9,11,13,15,16,18-1,2,5,7,9,11,13,15,16,18-1,2,5,7,9,10,12,15,16,19-0,3,5,7,9,10,12,14,17,19-1,3,5,7,9,11,13,15,17,18-0,2,5,6,9,10,13,15,17,19-0,3,4,6,9,10,13,14,16,19-1,2,5,7,8,11,12,15,17,18-1,3,5,7,9,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-9-10-13-14-17-19;;563/prop3187
cpr;100;10;11;2;2;20;47;1,3,4,7,9,10,12,14,17,19-1,2,4,7,8,11,13,14,17,18-0,3,5,6,9,10,13,15,16,19-0,2,5,6,8,10,13,15,17,19-1,2,4,6,9,11,12,15,16,19-1,2,4,7,8,10,13,15,17,18-0,3,4,7,8,10,13,14,17,19-0,3,4,7,8,11,12,14,17,19-1,3,4,6,8,11,12,15,16,18-0,3,4,6,8,10,12,15,17,19-0,3,5,6,8,10,12,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-9-11-12-15-16-19;;563/prop3168
cpr;100;10;11;2;2;20;47;1,3,4,7,9,10,12,14,17,18-0,2,5,6,8,10,13,14,16,19-0,2,4,6,9,10,13,15,16,19-1,2,4,6,9,11,12,14,17,19-1,3,5,7,9,11,12,15,17,18-0,2,5,6,8,10,13,15,16,19-1,3,5,6,8,10,12,15,17,19-1,3,4,7,8,10,12,14,17,19-1,3,5,6,9,10,13,14,17,18-1,3,4,6,8,11,13,14,17,18-0,3,4,6,9,10,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-9-10-12-15-16-18;;563/prop1210
cpr;100;10;11;2;2;20;47;0,2,5,6,9,11,12,15,16,18-1,3,4,7,9,11,13,15,17,19-1,3,4,6,9,10,13,15,17,19-1,3,4,7,9,10,13,14,17,18-1,2,5,6,8,10,12,15,16,19-1,3,4,7,9,10,13,15,17,18-1,3,4,7,9,10,12,15,16,19-1,2,5,7,9,11,13,14,17,18-0,3,4,7,8,11,12,15,16,19-0,3,4,7,9,10,12,15,17,19-1,2,4,7,8,11,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-10-12-15-16-19;;563/prop1209
cpr;100;10;11;2;2;20;47;1,2,5,6,9,11,13,14,16,19-1,2,4,7,8,10,13,14,16,19-1,2,5,7,9,11,13,14,17,19-0,2,4,7,8,11,13,14,16,18-0,2,4,6,8,11,13,15,17,18-0,2,5,7,9,11,13,15,16,18-0,2,5,6,9,11,13,14,16,19-0,3,5,7,8,11,13,15,16,19-0,2,4,6,9,10,13,14,17,18-1,2,4,7,9,11,12,14,17,19-1,2,4,7,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-9-11-12-14-16-18;;563/prop3278
cpr;100;10;11;2;2;20;47;0,2,5,7,9,11,13,15,16,18-1,3,5,6,8,11,12,15,17,18-1,2,5,7,8,11,13,14,16,19-1,3,4,7,8,10,13,15,16,19-0,2,5,6,9,10,13,15,16,18-0,2,5,7,9,10,13,15,17,19-1,2,5,7,9,11,12,15,16,18-0,2,5,6,9,10,13,15,16,19-0,3,5,7,8,10,13,14,16,18-0,3,4,6,9,10,12,15,16,18-1,3,4,7,9,11,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-9-11-13-15-17-19;;563/prop1190
cpr;100;10;11;2;2;20;47;1,3,4,7,8,10,13,14,17,18-0,2,4,6,9,11,12,15,17,19-1,2,4,6,9,11,12,15,17,18-0,2,4,7,9,10,12,14,17,19-0,2,4,6,9,11,12,14,16,19-1,3,5,7,8,11,13,15,17,18-0,3,5,7,9,10,13,14,17,19-0,2,4,6,9,11,13,15,17,18-0,3,4,6,8,11,12,15,17,19-0,3,4,7,9,11,13,14,17,18-0,2,5,7,9,11,12,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-9-10-12-14-16-19;;563/prop1176
cpr;100;10;11;2;2;20;47;0,2,4,7,9,11,12,14,17,18-1,3,5,6,8,11,12,14,16,18-0,3,4,7,8,10,13,14,16,18-0,2,5,6,8,11,13,14,17,18-0,2,4,7,9,10,12,15,17,19-0,3,4,7,8,10,12,15,16,19-1,2,5,6,9,11,12,15,16,18-0,3,4,7,8,10,13,15,16,18-0,3,4,7,8,10,12,15,16,18-1,2,4,6,9,10,12,15,16,19-0,3,4,7,8,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-9-11-13-15-17-18;;563/prop1416
cpr;100;10;11;2;2;20;47;1,2,4,6,9,11,13,15,17,18-1,2,5,7,8,11,13,15,17,19-1,2,5,7,8,10,12,14,16,18-1,2,5,7,8,10,12,14,16,19-0,3,4,7,9,11,12,14,17,19-1,3,4,6,9,11,13,14,17,19-1,2,5,6,8,11,12,14,16,18-1,3,5,6,9,11,12,14,17,18-1,2,4,7,9,11,13,15,16,18-0,3,5,7,8,11,12,15,16,18-0,3,5,6,8,11,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-9-10-13-15-16-18;;563/prop1419
cpr;100;10;11;2;2;20;47;0,2,4,7,9,10,12,15,17,19-0,2,5,6,8,10,13,14,16,18-0,3,4,6,9,11,13,14,17,19-0,3,5,6,8,11,13,15,16,18-1,3,5,7,9,10,12,15,16,18-0,2,4,6,9,10,13,14,17,18-0,3,5,7,9,11,12,15,16,19-1,3,5,7,9,11,12,15,16,19-0,2,4,6,9,10,13,14,17,18-0,3,4,7,9,10,12,14,17,18-1,2,4,7,8,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-8-11-12-15-17-19;;563/prop1424
cpr;100;10;11;2;2;20;47;1,2,4,6,8,10,12,14,17,19-1,2,5,6,8,11,12,15,16,19-0,3,5,6,9,11,13,14,16,19-0,3,5,6,9,10,13,15,16,19-1,3,5,6,9,11,13,15,16,19-1,2,4,6,8,11,13,15,16,19-0,2,5,7,8,10,13,15,17,18-0,2,5,7,9,10,12,14,17,18-1,3,4,6,9,10,12,15,16,19-1,3,5,7,9,10,13,14,17,19-1,3,5,6,9,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-9-11-12-14-16-19;;563/prop1427
cpr;100;10;11;2;2;20;47;0,2,4,7,9,10,12,15,17,19-1,2,5,7,9,10,13,14,16,19-1,2,4,6,9,11,13,15,16,19-0,2,4,7,8,11,13,15,17,19-1,3,5,6,9,11,13,15,17,18-1,3,4,7,8,10,12,14,17,18-1,2,4,7,9,10,12,15,17,19-1,3,5,6,8,10,13,15,17,18-1,2,4,6,9,11,13,14,16,19-0,2,5,7,8,11,12,14,17,19-1,2,5,7,9,10,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-9-10-12-14-17-18;;563/prop3130
cpr;100;10;11;2;2;20;47;1,2,5,7,8,11,13,15,16,18-1,2,5,7,9,10,12,15,16,18-1,2,4,6,8,11,12,15,16,18-0,3,5,7,9,11,13,15,17,18-1,3,5,7,9,11,13,14,17,19-1,3,4,7,8,10,13,14,16,19-1,2,5,6,8,10,12,15,16,18-1,2,5,7,9,11,13,14,16,18-0,2,5,7,9,11,13,15,17,18-0,3,5,7,9,10,13,15,17,19-0,3,5,7,9,11,13,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-8-10-13-15-17-19;;563/prop3127
cpr;100;10;11;2;2;20;47;0,3,5,7,8,10,12,14,16,18-1,2,4,6,9,10,12,14,17,19-0,3,4,6,9,11,12,14,16,18-1,3,4,6,8,10,12,15,17,19-1,3,4,6,9,10,12,15,16,19-0,3,4,7,8,11,13,15,16,18-1,3,5,6,8,10,12,14,16,19-1,2,4,7,8,11,13,15,16,18-0,3,5,6,8,10,13,14,16,19-1,2,4,7,8,10,13,15,17,19-0,3,4,7,8,11,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-10-13-15-17-19;;563/prop1436
cpr;100;10;11;2;2;20;47;0,3,4,6,8,10,12,14,16,19-0,2,4,7,8,11,12,14,17,19-1,3,5,7,8,10,13,15,17,19-1,2,5,6,9,10,12,14,16,18-1,3,5,6,8,11,12,14,16,18-1,3,5,6,9,10,13,14,17,19-0,2,4,7,9,10,12,14,16,18-0,3,4,6,8,11,12,15,16,19-1,3,5,6,9,10,12,14,17,18-0,2,5,7,8,11,12,14,16,18-1,3,5,6,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-8-10-13-15-17-18;;563/prop3292
cpr;100;10;11;2;2;20;47;0,2,5,7,8,11,12,14,16,18-0,3,5,7,8,10,13,14,17,19-0,2,5,7,9,10,13,14,17,18-1,3,4,6,8,11,12,15,16,19-1,2,4,6,9,10,13,15,16,18-0,3,5,7,9,11,12,14,16,19-0,3,4,6,9,11,12,14,16,18-1,2,5,6,9,10,13,15,16,18-0,3,5,7,9,11,12,14,17,18-1,2,5,6,8,10,12,15,16,18-1,2,5,7,8,10,12,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-8-10-12-15-16-19;;563/prop3126
cpr;100;10;11;2;2;20;47;0,3,4,7,8,11,12,14,17,19-1,2,5,6,9,11,13,14,17,18-0,3,4,6,9,11,13,14,17,19-1,2,4,6,9,11,13,14,16,18-0,2,5,6,8,11,13,14,16,19-0,2,4,6,9,10,12,14,16,18-1,2,5,7,9,11,12,15,16,19-1,2,5,7,9,11,13,14,17,19-1,3,4,6,8,11,13,14,16,18-1,3,4,7,8,11,13,15,17,18-1,2,5,6,9,11,12,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-8-11-12-15-17-18;;563/prop1166
cpr;100;10;11;2;2;20;47;0,2,5,7,8,10,13,14,16,19-0,2,5,7,8,10,13,14,16,19-1,2,5,7,8,11,12,15,16,19-1,3,5,6,8,10,13,15,16,19-0,2,5,6,9,10,13,15,17,18-0,2,4,6,8,11,13,15,16,18-0,3,5,6,8,11,12,15,16,18-1,2,4,7,8,11,13,15,16,19-1,2,5,6,9,10,12,14,16,18-0,3,5,6,9,10,13,15,16,18-0,2,5,6,8,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-8-10-13-14-16-19;;563/prop1444
cpr;100;10;11;2;2;20;47;1,2,4,7,9,10,13,15,17,18-1,3,5,7,9,10,13,15,16,19-1,2,5,7,8,11,13,14,16,18-0,2,4,7,8,10,12,14,16,19-0,2,4,6,8,11,13,14,17,18-1,3,5,6,8,11,12,14,17,18-0,3,5,7,8,10,12,15,17,19-0,2,4,7,8,11,13,14,17,18-1,3,4,7,9,11,13,15,17,19-0,2,5,6,9,10,12,14,17,19-1,2,4,6,8,11,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-9-11-13-15-16-19;;563/prop1461
cpr;100;10;11;2;2;20;47;0,3,4,7,8,11,13,14,17,19-1,3,4,6,9,10,12,14,16,19-1,3,4,6,9,10,13,14,17,19-1,2,5,7,8,11,12,14,16,18-1,3,4,7,9,10,12,15,16,18-1,2,4,7,9,11,12,15,16,19-0,3,4,7,9,10,13,14,17,19-1,3,4,7,9,11,13,15,17,19-0,3,4,7,8,10,13,14,16,18-0,3,4,7,8,10,13,15,17,19-1,2,5,6,8,10,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-10-13-14-17-18;;563/prop1139
cpr;100;10;11;2;2;20;47;0,2,4,6,9,10,13,15,16,19-0,2,5,7,9,10,12,15,16,19-0,2,4,6,9,10,12,15,16,19-1,3,5,6,9,10,12,15,16,19-1,2,5,7,8,10,12,15,17,19-1,2,5,7,9,10,12,15,16,18-1,3,4,7,8,10,13,15,17,19-1,2,5,6,8,10,12,14,16,19-0,3,4,7,9,10,13,14,16,19-0,3,4,6,9,10,13,15,16,18-0,2,5,7,9,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-9-11-13-15-16-18;;563/prop1489
cpr;100;10;11;2;2;20;47;0,2,5,6,9,10,12,14,17,18-0,3,5,6,9,10,12,15,16,19-1,3,4,6,9,10,13,15,16,19-0,3,4,6,9,11,12,14,16,18-0,3,4,7,8,11,12,15,16,18-0,3,5,7,8,11,13,15,16,19-1,2,4,7,8,11,12,15,16,18-1,2,5,7,9,10,12,15,17,19-0,3,5,6,9,11,12,14,16,18-1,2,5,6,8,10,12,15,17,19-0,3,5,6,9,10,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-7-8-11-13-14-16-18;;563/prop877
cpr;100;10;11;2;2;20;47;1,3,5,7,8,10,12,15,17,18-1,2,4,7,8,10,13,15,16,19-0,3,5,7,9,10,13,15,16,19-1,3,4,7,9,10,12,15,17,19-0,3,4,6,8,11,13,14,17,19-1,2,5,7,8,10,12,15,17,19-0,2,5,6,8,11,12,14,16,18-0,3,5,7,9,10,13,14,16,19-1,2,4,7,8,10,12,15,17,19-1,3,5,6,8,11,13,15,17,19-1,3,4,7,8,10,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-9-11-12-15-16-19;;563/prop851
cpr;100;10;11;2;2;20;47;0,3,4,7,8,11,13,14,16,19-1,2,5,6,9,11,13,15,16,18-0,3,5,6,8,11,12,15,17,18-1,3,5,6,8,11,13,15,16,18-1,2,4,7,8,10,13,15,17,18-1,2,4,6,8,11,13,15,17,18-1,3,4,6,8,11,13,15,16,19-1,3,5,6,9,11,13,15,17,19-0,2,4,7,8,10,12,14,17,19-0,2,4,6,8,10,12,14,17,18-1,2,4,6,9,11,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-9-10-13-14-17-18;;563/prop1608
cpr;100;10;11;2;2;20;47;0,3,4,7,8,11,13,14,17,19-1,3,4,6,9,10,12,14,16,19-1,3,4,6,9,10,13,14,17,19-1,2,5,7,8,11,12,14,16,18-1,3,4,7,9,10,12,15,16,18-1,2,4,7,9,11,12,15,16,19-0,3,4,7,9,10,13,14,17,19-1,3,4,7,9,11,13,15,17,19-0,3,4,7,8,10,13,14,16,18-0,3,4,7,8,10,13,15,17,19-1,2,5,6,8,10,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-10-13-14-17-18;;563/prop30
cpr;100;10;11;2;2;20;47;0,3,4,7,8,11,12,15,17,18-1,3,5,6,9,11,13,15,17,19-1,3,5,6,8,10,13,14,17,19-0,2,4,6,8,10,13,15,16,18-1,2,4,6,8,10,12,15,17,18-0,3,4,6,9,11,13,15,16,19-0,2,4,6,8,11,12,15,17,19-0,3,4,6,8,11,12,14,16,19-0,2,5,6,8,10,12,15,17,19-0,2,4,6,9,11,12,15,16,18-0,2,5,6,8,10,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-8-11-12-14-16-18;;563/prop1760
cpr;100;10;11;2;2;20;47;1,2,4,6,8,11,13,15,16,18-1,3,4,6,8,11,12,15,16,18-1,3,5,6,9,11,12,15,16,18-1,3,5,7,9,11,13,15,17,18-0,3,5,7,9,10,12,14,17,19-0,3,5,6,9,11,12,15,16,19-0,2,5,7,8,11,13,15,16,18-0,2,5,6,9,11,13,15,16,19-1,3,5,7,9,10,12,14,17,19-0,3,5,7,9,10,13,14,17,19-0,3,4,6,8,11,12,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-9-11-12-14-17-18;;563/prop1766
cpr;100;10;11;2;2;20;47;1,2,4,7,8,10,13,14,16,18-1,3,5,7,9,10,13,14,16,19-1,2,4,7,8,10,13,15,16,19-1,2,5,6,9,10,13,15,16,19-1,2,5,7,8,10,13,14,17,18-1,3,5,7,8,10,13,14,16,19-1,3,5,7,9,11,12,15,16,18-1,2,5,6,8,10,13,15,16,19-0,3,5,7,9,10,12,14,17,19-1,2,5,7,8,10,13,15,16,19-0,2,5,6,8,11,12,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-11-12-14-16-19;;563/prop1771
cpr;100;10;11;2;2;20;47;1,3,5,6,9,11,13,15,16,19-1,3,4,7,8,11,12,15,17,18-1,3,4,6,9,10,13,15,16,18-1,3,4,7,8,11,13,15,16,19-1,2,4,7,9,11,12,15,17,19-0,2,5,7,9,10,13,14,16,18-1,2,5,6,8,10,13,14,17,19-0,2,5,7,8,11,12,14,17,19-1,3,4,6,8,11,13,14,17,18-1,3,4,7,8,11,12,14,17,18-1,3,5,6,9,11,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-9-10-12-14-16-18;;563/prop677
cpr;100;10;11;2;2;20;47;0,3,5,6,8,11,13,14,17,18-1,2,4,7,8,11,13,15,16,19-0,2,5,6,8,10,13,15,16,19-1,3,5,6,9,10,12,14,16,18-1,2,4,7,8,10,13,15,16,18-1,2,5,6,8,11,13,15,16,18-0,2,5,7,8,11,12,14,16,19-1,3,4,6,9,11,13,14,17,18-0,2,5,6,8,10,13,15,17,19-1,2,4,7,9,10,12,15,16,19-1,2,5,6,9,10,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-8-10-12-14-16-19;;563/prop3451
cpr;100;10;11;2;2;20;47;1,2,5,6,9,10,12,15,17,18-0,3,5,6,8,11,13,15,17,18-1,3,4,7,8,11,13,15,16,18-0,2,4,6,9,10,13,14,16,18-0,2,4,6,9,10,13,14,17,18-1,2,5,7,9,10,12,14,16,18-1,3,4,6,8,11,13,14,17,18-1,2,4,7,9,10,13,15,17,18-1,3,4,6,8,10,13,15,17,19-0,2,4,6,9,10,12,15,17,19-0,3,5,6,8,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-9-10-12-15-16-19;;563/prop680
cpr;100;10;11;2;2;20;47;1,2,4,7,8,10,12,14,16,18-0,2,5,6,9,11,12,15,16,18-1,3,5,6,9,11,12,15,17,19-0,3,5,6,9,11,13,15,16,19-1,3,4,6,8,10,12,14,17,19-1,2,4,6,8,10,12,15,17,19-1,2,5,7,8,10,12,14,16,18-0,2,4,6,9,10,12,15,17,19-1,3,4,6,8,10,12,15,17,19-1,2,4,6,9,11,12,15,16,18-0,2,5,6,9,10,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-9-11-12-14-16-19;;563/prop1786
cpr;100;10;11;2;2;20;47;0,3,4,7,8,10,12,15,16,19-0,3,4,6,9,11,13,15,16,18-0,3,4,6,9,11,13,14,16,19-0,2,5,7,9,11,12,14,17,19-1,3,4,6,8,10,12,15,16,19-1,3,4,6,8,11,13,15,17,18-1,2,5,6,8,10,12,15,16,19-1,2,5,6,8,11,12,15,16,18-0,3,4,6,9,10,13,15,17,18-1,2,5,6,8,10,12,15,17,18-0,3,5,7,9,11,12,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-7-9-11-12-14-17-18;;563/prop3463
cpr;100;10;11;2;2;20;47;0,2,4,6,9,11,12,14,17,18-0,2,5,6,9,11,13,14,16,18-0,3,4,7,9,11,12,15,16,18-0,3,4,7,9,11,12,15,16,19-1,2,4,6,9,11,13,14,17,19-0,3,4,6,9,11,12,14,17,19-1,2,4,6,8,10,13,14,16,18-0,3,4,7,9,10,13,15,16,19-1,2,4,6,9,10,13,14,17,18-0,3,4,7,8,11,13,14,16,19-0,3,4,6,9,10,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-9-10-12-15-17-18;;563/prop1757
cpr;100;10;11;2;2;20;47;1,3,4,6,9,10,13,14,16,19-0,2,5,7,9,11,12,15,17,18-1,3,5,6,8,10,12,15,17,19-0,3,4,7,8,11,12,14,17,18-0,3,4,7,9,10,13,14,16,19-0,3,4,6,8,11,12,15,17,18-1,3,4,6,8,11,12,15,17,18-1,3,5,7,9,10,13,15,16,19-0,2,4,7,8,10,12,15,16,19-0,3,4,7,8,10,13,15,16,19-1,3,5,6,8,10,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-12-14-16-18;;563/prop2907
cpr;100;10;11;2;2;20;47;0,3,4,7,9,11,13,15,16,19-0,2,4,7,8,11,12,14,16,18-0,3,5,6,9,10,13,15,16,19-0,2,4,6,8,11,13,15,17,18-1,2,5,6,8,10,13,14,17,18-0,3,5,6,8,11,13,14,17,18-1,3,5,7,9,11,12,15,17,18-0,2,4,7,8,10,13,15,16,18-1,3,5,6,9,10,13,15,17,18-1,2,4,6,8,11,12,14,17,18-1,3,5,6,9,11,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-9-11-12-14-17-19;;563/prop3498
cpr;100;10;11;2;2;20;47;0,3,5,7,8,11,12,14,17,19-0,3,4,7,9,11,12,14,17,19-0,3,5,6,9,10,13,15,17,18-0,2,4,6,8,10,13,14,17,19-1,2,5,7,8,10,13,15,17,18-1,2,4,6,8,11,12,15,17,19-1,3,4,6,9,11,13,15,17,19-1,3,5,7,9,11,12,14,17,18-0,3,5,7,8,10,12,14,16,18-0,2,5,7,9,11,12,14,16,18-1,3,4,6,9,10,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-9-10-13-15-17-19;;563/prop3494
cpr;100;10;11;2;2;20;47;0,3,5,7,9,10,12,15,16,19-0,2,5,6,9,10,13,15,17,18-0,2,5,7,8,11,12,15,17,18-1,3,5,7,8,10,13,14,17,19-1,3,4,6,9,11,12,14,16,18-0,3,5,7,9,10,12,14,16,19-1,2,5,7,8,11,13,15,16,19-0,3,5,7,8,11,12,14,16,18-0,2,5,7,8,10,13,15,17,18-0,2,5,7,8,11,12,14,16,19-1,2,5,7,9,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-9-10-13-15-17-18;;563/prop705
cpr;100;10;11;2;2;20;47;1,3,4,7,9,11,13,14,16,19-0,2,5,6,8,11,13,14,16,18-1,3,5,7,9,10,13,14,17,18-1,2,5,6,8,11,13,15,17,19-0,2,5,7,8,10,13,14,16,19-1,3,5,6,9,10,12,15,17,19-1,2,4,6,8,10,13,15,17,18-1,2,5,6,8,10,12,15,17,19-1,2,4,6,9,10,13,14,17,18-1,3,4,7,8,11,13,15,16,19-1,2,4,6,9,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-9-11-12-14-17-18;;563/prop1806
cpr;100;10;11;2;2;20;47;0,3,4,6,8,11,12,14,17,18-0,3,5,7,8,10,13,15,16,18-1,2,4,7,9,11,13,15,17,19-1,2,4,7,8,10,12,14,17,19-0,3,5,7,9,11,13,15,17,19-1,2,4,7,8,10,12,14,16,18-0,3,4,7,9,11,12,15,16,18-0,2,4,6,9,11,12,15,17,18-0,3,4,7,8,10,12,14,17,18-1,2,4,7,8,11,12,14,17,19-0,2,4,7,9,10,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-8-11-13-14-17-19;;563/prop1832
cpr;100;10;11;2;2;20;47;0,2,5,6,8,11,12,14,17,19-0,2,5,7,9,11,13,15,17,19-1,3,5,6,8,11,13,15,16,18-1,2,4,7,8,10,13,14,17,19-1,3,4,7,8,11,12,15,16,19-0,2,4,7,9,11,13,15,17,18-1,2,4,6,8,11,12,15,16,19-1,2,4,7,8,10,13,15,17,19-1,3,5,6,8,10,12,14,17,19-0,3,5,7,8,11,12,15,16,19-1,3,4,6,8,10,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-9-11-13-14-17-18;;563/prop3491
cpr;100;10;11;2;2;20;47;1,3,4,7,9,10,13,14,17,19-1,2,4,7,9,10,13,14,16,18-0,3,5,7,9,11,12,14,16,18-1,2,5,6,9,10,12,15,17,19-1,3,4,7,9,10,13,15,17,19-1,3,4,6,8,10,13,15,17,19-0,2,4,6,8,11,13,15,17,18-0,3,5,6,8,11,12,15,16,18-1,3,4,7,9,10,12,15,17,19-1,2,4,7,9,11,13,14,17,18-0,2,5,7,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-8-11-13-15-16-18;;563/prop1831
cpr;100;10;11;2;2;20;47;1,2,4,7,9,11,12,14,16,18-1,3,4,7,9,10,12,14,16,18-1,2,5,7,9,10,12,14,16,18-0,2,4,6,9,10,12,14,17,18-0,2,5,7,9,11,12,14,17,18-1,3,4,6,9,10,13,14,17,19-0,2,4,7,9,10,13,14,17,19-0,3,4,7,9,11,13,15,17,19-0,3,4,6,9,10,13,14,16,18-1,2,4,6,9,11,12,14,16,18-1,3,5,7,9,11,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-10-12-14-16-18;;563/prop721
cpr;100;10;11;2;2;20;47;0,2,5,7,8,10,13,15,16,18-1,2,4,6,8,10,12,15,17,18-0,3,4,6,9,10,12,15,17,19-1,3,4,6,9,11,12,15,16,19-0,3,4,7,8,11,12,14,16,19-0,3,4,6,9,10,13,14,17,18-0,2,5,6,9,11,13,14,17,18-0,3,4,6,9,10,13,15,16,19-0,3,5,6,9,10,12,14,16,18-1,2,4,7,9,10,12,15,16,18-0,3,5,7,8,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-8-10-13-15-17-18;;563/prop748
